"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.783753854E1,-8.015000104E0,-3.179412401E0,8.283635225E0,1.195690187E1
2.784753354E1,-4.764908899E0,-3.501170061E0,1.296182699E1,1.424680693E1
2.785752854E1,-8.945064658E-1,-5.088034807E0,1.567132615E1,1.650086978E1
2.786752254E1,9.124925011E-1,-6.883233508E0,1.495889906E1,1.649182243E1
2.787751754E1,2.113517028E-1,-8.171616021E0,1.242022046E1,1.486882154E1
2.788751254E1,1.097921450E0,-7.108691618E0,6.650686233E0,9.796456268E0
2.789750754E1,8.448331994E0,-6.789634788E-1,-3.593223946E0,9.205789657E0
2.790750154E1,1.383197454E1,2.387070826E0,-1.568157866E1,2.104598622E1
2.791749654E1,1.181247723E1,-3.658529159E0,-2.371064892E1,2.674162161E1
2.792749154E1,1.012627239E1,-1.604395283E0,-2.043686304E1,2.286440132E1
2.793748554E1,6.900454727E0,3.722980678E-2,-1.076041228E1,1.278296264E1
2.794748054E1,3.373150536E0,4.373652989E-1,-1.027134765E0,3.553088624E0
2.795747554E1,1.544300525E0,1.574272183E0,7.815436388E0,8.120606071E0
2.796747054E1,-2.989023551E0,-6.510401005E-1,1.057894745E1,1.101236778E1
2.797746454E1,-6.303149369E0,7.070102334E-2,9.874992971E0,1.171538206E1
2.798745954E1,-5.968036669E0,-6.271817064E-1,8.777887500E0,1.063306764E1
2.799745454E1,-1.833707732E0,-3.367381089E0,9.475684860E0,1.022205180E1
2.800744854E1,2.399968615E0,-5.205843923E0,1.207379164E1,1.336551925E1
2.801744354E1,3.917253833E0,-6.200608503E0,1.356776693E1,1.542325267E1
2.802743854E1,3.324449077E0,-6.886798555E0,1.206179081E1,1.428169295E1
2.803743354E1,3.037935510E0,-6.532782392E0,6.689867840E0,9.831613788E0
2.804742754E1,6.481449101E0,-3.390292234E0,-9.755061901E-1,7.379354728E0
2.805742254E1,1.123787720E1,2.477448900E0,-9.461413561E0,1.489785164E1
2.806741754E1,9.835470471E0,1.752966017E-1,-1.743989137E1,2.002291236E1
2.807741154E1,7.394546789E0,-2.117139378E0,-1.840984972E1,1.995204672E1
2.808740654E1,6.252867408E0,5.198648340E-1,-1.137545400E1,1.299113405E1
2.809740154E1,3.263777783E0,6.169017166E-1,-3.637069877E0,4.925554835E0
2.810739654E1,4.731238731E-1,8.533005524E-1,3.670535831E0,3.797999647E0
2.811739054E1,-2.951022204E0,2.406795824E-1,8.455974305E0,8.959350431E0
2.812738554E1,-5.774526576E0,-4.971133178E-1,9.174932739E0,1.085226564E1
2.813738054E1,-5.486681598E0,-1.188382262E0,8.641358523E0,1.030480492E1
2.814737454E1,-2.317787168E0,-2.919375027E0,8.813654918E0,9.569503692E0
2.815736954E1,6.709337168E-1,-4.846676363E0,1.074254904E1,1.180435443E1
2.816736454E1,2.012072807E0,-5.441456308E0,1.280999468E1,1.406249791E1
2.817735854E1,1.071028644E0,-6.218542498E0,1.133439602E1,1.297250578E1
2.818735354E1,1.258351506E0,-5.893275924E0,5.813424008E0,8.373174329E0
2.819734854E1,5.016207025E0,-2.223686757E0,-1.154210549E0,5.607077465E0
2.820734354E1,9.140813650E0,2.002896479E0,-9.099201356E0,1.305226164E1
2.821733754E1,8.982800834E0,-9.096449071E-1,-1.618410825E1,1.853222935E1
2.822733254E1,7.792238145E0,-1.223702953E0,-1.596720813E1,1.780921558E1
2.823732754E1,6.012909372E0,6.854667521E-1,-9.830257094E0,1.154378180E1
2.824732154E1,2.313590621E0,2.925192422E-1,-3.260646599E0,4.008751091E0
2.825731654E1,-1.441964603E0,8.581285983E-1,3.314364384E0,3.714923671E0
2.826731154E1,-4.613616872E0,4.748956525E-1,8.099250296E0,9.333211766E0
2.827730654E1,-6.749273797E0,-3.387736416E-1,9.025520591E0,1.127508254E1
2.828730054E1,-5.579252962E0,-1.338624714E0,8.594474378E0,1.033368132E1
2.829729554E1,-1.921278996E0,-3.154619038E0,9.021138103E0,9.748018615E0
2.830729054E1,1.974380485E0,-4.756144508E0,1.073930968E1,1.191015790E1
2.831728454E1,4.225625462E0,-5.724208362E0,1.172174131E1,1.371210018E1
2.832727954E1,4.087936105E0,-6.370983503E0,9.716726385E0,1.231728152E1
2.833727454E1,3.483115613E0,-5.934716311E0,4.564911904E0,8.257806777E0
2.834726954E1,5.413778513E0,-1.893339538E0,-2.926631421E0,6.438858895E0
2.835726354E1,7.430038218E0,1.482793663E0,-1.211320889E1,1.428754614E1
2.836725854E1,7.365631723E0,6.512780821E-1,-1.759290365E1,1.908368289E1
2.837725354E1,7.686130477E0,1.186928644E0,-1.567977304E1,1.750259078E1
2.838724754E1,6.844130838E0,1.390383682E0,-8.846468908E0,1.127099400E1
2.839724254E1,3.863983360E0,-1.692125738E-2,-2.083630155E0,4.390007785E0
2.840723754E1,-5.228741035E-2,-7.948412597E-2,4.814850553E0,4.815790438E0
2.841723254E1,-5.180374036E0,-8.798837489E-1,8.894300301E0,1.033049120E1
2.842722654E1,-7.969291835E0,-4.539544344E-1,1.015118269E1,1.291364383E1
2.843722154E1,-5.920339762E0,-1.249588577E0,9.443943250E0,1.121605807E1
2.844721654E1,-5.283338680E-1,-3.008192478E0,9.026859604E0,9.529562055E0
2.845721054E1,4.223153259E0,-4.636190633E0,1.025434863E1,1.202002300E1
2.846720554E1,6.802394582E0,-5.982172313E0,1.119997905E1,1.440480782E1
2.847720054E1,6.889980610E0,-6.779372340E0,9.847279508E0,1.379857369E1
2.848719554E1,5.880110918E0,-6.797820890E0,5.377902337E0,1.047415423E1
2.849718954E1,6.000066547E0,-3.970312638E0,-7.362708700E-1,7.232307779E0
2.850718442E1,6.440553675E0,-1.236545777E-1,-8.682279092E0,1.081101255E1
2.851717942E1,5.686713676E0,1.111437582E0,-1.464587188E1,1.575041488E1
2.852717342E1,4.958433026E0,1.419928493E0,-1.566651273E1,1.649369201E1
2.853716842E1,4.519163289E0,1.752338026E0,-1.212519568E1,1.305809694E1
2.854716342E1,2.098576661E0,7.456024414E-1,-6.434885969E0,6.809383557E0
2.855715842E1,-5.654731160E-1,5.428870761E-1,-2.512805843E-1,8.231817263E-1
2.856715242E1,-3.016775606E0,6.064574200E-1,5.303297127E0,6.131369022E0
2.857714742E1,-5.404449281E0,-6.471347451E-2,8.053448471E0,9.698984077E0
2.858714242E1,-5.795567781E0,-4.117843151E-1,8.487815318E0,1.028597011E1
2.859713642E1,-3.218206631E0,-1.168631537E0,8.227225381E0,8.911217148E0
2.860713142E1,6.840321377E-1,-2.479887189E0,8.114702733E0,8.512704674E0
2.861712642E1,3.339908531E0,-3.826077615E0,8.406547206E0,9.821603476E0
2.862712042E1,4.170057617E0,-4.501694732E0,7.602795959E0,9.770217111E0
2.863711542E1,3.327666215E0,-4.772912568E0,4.186439177E0,7.168007380E0
2.864711042E1,3.238652882E0,-2.864156846E0,-8.649610698E-1,4.409129685E0
2.865710542E1,4.150963535E0,4.978231698E-1,-7.318005567E0,8.428020625E0
2.866709942E1,4.003483600E0,1.985201050E0,-1.366808177E1,1.438003349E1
2.867709442E1,3.348582290E0,9.242220157E-1,-1.584585268E1,1.622215265E1
2.868708942E1,3.545505696E0,1.711205787E0,-1.254668638E1,1.314983555E1
2.869708342E1,2.079229102E0,1.132178825E0,-7.013537539E0,7.402346342E0
2.870707842E1,-6.162881244E-1,8.413389033E-1,-9.048689014E-1,1.380742529E0
2.871707342E1,-2.812704564E0,1.145383008E0,4.382214482E0,5.331698882E0
2.872706842E1,-4.743837288E0,2.417648256E-1,6.496443701E0,8.047746467E0
2.873706242E1,-4.300576242E0,1.867729318E-1,7.326562382E0,8.497550028E0
2.874705742E1,-1.747938873E0,-9.863247085E-1,7.405800925E0,7.672940380E0
2.875705242E1,1.433213367E0,-2.494501135E0,8.172816455E0,8.664384876E0
2.876704642E1,3.215919200E0,-4.175082715E0,8.970999983E0,1.040443620E1
2.877704142E1,3.756263030E0,-5.236274588E0,8.621753978E0,1.076395490E1
